player_id,player_name,season,season_year,team_title,games,time,goals,assists,shots,key_passes,xG,xA,npg,npxG,xG_per90,xA_per90,goals_per90,assists_per90,shots_per90,npxG_per90,position,position_simple,pos_Forward,pos_Midfielder,age,age_squared,market_value_in_eur,log_market_value,match_type,fuzzy_score
2349,Ikechukwu Uche,2014/15,2014,Villarreal,23,1387,6,1,42,21,8.848521346226335,1.874442694708705,5,8.105243364349008,0.5741650477003389,0.1216293024684812,0.3893294881038212,0.0648882480173035,2.7253064167267484,0.5259350416664821,F S,Forward,1,0,30.0,900.0,3000000.0,14.914122846632385,exact,100.0
2511,Vitolo,2014/15,2014,Sevilla,28,2091,6,3,31,16,5.207567173987627,2.6266980543732643,6,5.207567173987627,0.2241420591386353,0.1130573050662811,0.2582496413199426,0.1291248206599713,1.33428981348637,0.2241420591386353,F M S,Forward,1,0,25.0,625.0,12000000.0,16.300417207752275,exact,100.0
4133,Federico Piovaccari,2014/15,2014,Eibar,28,1590,6,0,30,5,5.5489568673074245,0.2167451968416571,6,5.5489568673074245,0.3140918981494768,0.0122685960476409,0.3396226415094339,0.0,1.6981132075471697,0.3140918981494768,F M S,Forward,1,0,30.0,900.0,1500000.0,14.22097566607244,exact,100.0
1715,Álvaro Negredo,2014/15,2014,Valencia,30,1524,5,4,54,22,7.124821193516254,4.415884301066399,4,6.381547190248966,0.4207571570974165,0.2607805689606141,0.2952755905511811,0.2362204724409448,3.188976377952756,0.3768630230461988,F S,Forward,1,0,29.0,841.0,18000000.0,16.70588231586044,exact,100.0
2092,Gerard Piqué,2014/15,2014,Barcelona,27,2383,5,1,20,4,3.753405041992664,0.8372067920863628,5,3.753405041992664,0.1417567997395467,0.0316192242080455,0.1888375996642887,0.0377675199328577,0.7553503986571548,0.1417567997395467,D S,Defender,0,0,27.0,729.0,40000000.0,17.50439001207821,exact,100.0
2094,Ivan Rakitic,2014/15,2014,Barcelona,32,2042,5,7,34,35,3.106178796850145,4.0247916132211685,5,3.106178796850145,0.136903081154022,0.1773904236973091,0.2203721841332027,0.3085210577864838,1.4985308521057783,0.136903081154022,M S,Midfielder,0,1,26.0,676.0,40000000.0,17.50439001207821,exact,100.0
2167,Javi Guerra,2014/15,2014,Malaga,13,681,5,0,28,8,4.91418182104826,1.0542622711509466,5,4.91418182104826,0.6494513419887568,0.1393298155706097,0.6607929515418502,0.0,3.7004405286343616,0.6494513419887568,F S,Forward,1,0,32.0,1024.0,2500000.0,14.73180128983843,exact,100.0
2171,Manucho,2014/15,2014,Rayo Vallecano,37,1596,5,1,61,15,6.828244289383292,1.7725391974672675,5,6.828244289383292,0.3850513697020653,0.0999552179022895,0.2819548872180451,0.056390977443609,3.4398496240601504,0.3850513697020653,F S,Forward,1,0,31.0,961.0,2000000.0,14.50865773852422,exact,100.0
2285,Fabián Orellana,2014/15,2014,Celta Vigo,35,2970,5,6,70,75,8.850873176008463,9.115631012246013,5,8.107598189264536,0.2682082780608625,0.2762312427953337,0.1515151515151515,0.1818181818181818,2.121212121212121,0.2456847936140768,F M S,Forward,1,0,28.0,784.0,3000000.0,14.914122846632385,exact,100.0
2300,Samu García,2014/15,2014,Malaga,32,2250,5,1,36,34,3.1882693832740188,3.5275333020836115,5,3.1882693832740188,0.1275307753309607,0.1411013320833444,0.2,0.04,1.44,0.1275307753309607,F M S,Forward,1,0,24.0,576.0,7500000.0,15.83041357850654,exact,100.0
2400,Raúl García,2014/15,2014,Atletico Madrid,31,1682,5,3,52,12,5.8760093934834,3.462940599769354,3,4.389454162213951,0.3144119176061272,0.1852940867890855,0.267538644470868,0.1605231866825208,2.782401902497027,0.234869723305146,F M S,Forward,1,0,28.0,784.0,15000000.0,16.523560759066484,exact,100.0
4074,Kalu Uche,2014/15,2014,Levante,16,872,5,2,25,11,5.053276406601071,1.7769545782357454,5,5.053276406601071,0.5215537575620373,0.1834012752766251,0.5160550458715597,0.2064220183486238,2.5802752293577984,0.5215537575620373,F S,Forward,1,0,32.0,1024.0,2000000.0,14.50865773852422,exact,100.0
48,Jhon Córdoba,2014/15,2014,Granada,26,1407,4,0,30,10,4.8475421611219645,0.3745182044804096,4,4.8475421611219645,0.3100773237391448,0.0239563883462948,0.255863539445629,0.0,1.9189765458422177,0.3100773237391448,F S,Forward,1,0,21.0,441.0,2000000.0,14.50865773852422,exact,100.0
1699,Shkodran Mustafi,2014/15,2014,Valencia,33,2917,4,0,19,3,1.624908457044512,0.1536017041653394,4,1.624908457044512,0.0501343027542016,0.0047391681093179,0.1234144669180665,0.0,0.5862187178608159,0.0501343027542016,D,Defender,0,0,22.0,484.0,20000000.0,16.811242831518264,exact,100.0
2088,Edgar Méndez,2014/15,2014,Almeria,30,1916,4,1,43,12,2.1988904224708676,0.6625679032877088,4,2.1988904224708676,0.1032881722455,0.0311227094446209,0.1878914405010438,0.0469728601252609,2.0198329853862216,0.1032881722455,F M S,Forward,1,0,24.0,576.0,2500000.0,14.73180128983843,exact,100.0
2103,Aleix Vidal,2014/15,2014,Sevilla,31,2155,4,5,19,30,3.754334531724453,5.136826092377305,4,3.754334531724453,0.1567935535290955,0.2145310200992842,0.1670533642691415,0.2088167053364269,0.7935034802784223,0.1567935535290955,D F M S,Defender,0,0,25.0,625.0,10000000.0,16.11809565095832,exact,100.0
2180,Verza,2014/15,2014,Almeria,33,2853,4,3,19,45,3.4044531863182783,3.139604752883315,1,0.4313415978103876,0.1073959995683999,0.09904115939695,0.1261829652996845,0.0946372239747634,0.5993690851735016,0.0136069904672046,M,Midfielder,0,1,28.0,784.0,3500000.0,15.068273526459642,exact,100.0
2198,Moi Gómez,2014/15,2014,Villarreal,31,1614,4,4,28,29,3.488141288049519,4.50941164419055,4,3.488141288049519,0.1945060197797129,0.2514541809028187,0.2230483271375464,0.2230483271375464,1.5613382899628252,0.1945060197797129,M S,Midfielder,0,1,20.0,400.0,5000000.0,15.424948470398377,exact,100.0
2233,Xabi Prieto,2014/15,2014,Real Sociedad,35,2988,4,6,32,49,3.22402208019048,4.763317442499101,2,1.7374662579968572,0.097109098800918,0.143473416942744,0.1204819277108433,0.180722891566265,0.9638554216867468,0.0523333210240017,M S,Midfielder,0,1,31.0,961.0,6000000.0,15.60727002719233,exact,100.0
2246,Sergio Ramos,2014/15,2014,Real Madrid,27,2257,4,1,28,8,3.986795000731945,0.5360918985679746,4,3.986795000731945,0.1589772042826207,0.021377169194115,0.1595037660611431,0.0398759415152857,1.1165263624280015,0.1589772042826207,D M,Defender,0,0,28.0,784.0,40000000.0,17.50439001207821,exact,100.0
2255,Isco,2014/15,2014,Real Madrid,34,2348,4,9,44,54,4.383783545345068,6.761615425348282,4,4.383783545345068,0.1680325890464463,0.2591760597450364,0.1533219761499148,0.3449744463373083,1.686541737649063,0.1680325890464463,M S,Midfielder,0,1,22.0,484.0,45000000.0,17.622173047734595,exact,100.0
2266,Saúl Ñíguez,2014/15,2014,Atletico Madrid,24,1052,4,2,17,10,2.1932935062795877,2.434105698019266,4,2.1932935062795877,0.1876391782938811,0.2082409817697091,0.3422053231939164,0.1711026615969582,1.4543726235741443,0.1876391782938811,M S,Midfielder,0,1,20.0,400.0,10000000.0,16.11809565095832,exact,100.0
2318,Fede Cartabia,2014/15,2014,Cordoba,30,2168,4,5,61,43,3.1529800333082676,3.945434426888823,4,2.409702431410551,0.1308893925266347,0.1637864845110674,0.1660516605166051,0.2075645756457564,2.532287822878229,0.1000337725216557,F M S,Forward,1,0,21.0,441.0,4000000.0,15.201804919084164,exact,100.0
2323,Oriol Riera,2014/15,2014,Deportivo La Coruna,21,1515,4,1,51,19,5.460120709612966,1.813255688175559,4,5.460120709612966,0.3243636065116613,0.1077181596935975,0.2376237623762376,0.0594059405940594,3.0297029702970297,0.3243636065116613,F S,Forward,1,0,28.0,784.0,2500000.0,14.73180128983843,exact,100.0
2328,Thomas Partey,2014/15,2014,Almeria,31,2372,4,0,32,11,2.9416755912825465,0.4580264072865248,4,2.9416755912825465,0.1116150097872804,0.0173787422663521,0.1517706576728499,0.0,1.2141652613827991,0.1116150097872804,F M S,Forward,1,0,21.0,441.0,4000000.0,15.201804919084164,exact,100.0
2383,André Gomes,2014/15,2014,Valencia,33,2562,4,1,38,25,3.3489319030195475,2.567201813682914,4,3.3489319030195475,0.1176439778578295,0.0901827335017417,0.1405152224824356,0.0351288056206089,1.3348946135831383,0.1176439778578295,M S,Midfielder,0,1,21.0,441.0,20000000.0,16.811242831518264,exact,100.0
2471,Víctor Rodríguez,2014/15,2014,Elche,36,2894,4,2,39,40,4.105442985892296,3.780787075869739,4,4.105442985892296,0.1276744536041142,0.1175780362226249,0.1243953006219765,0.0621976503109882,1.2128541810642708,0.1276744536041142,F M S,Forward,1,0,25.0,625.0,3000000.0,14.914122846632385,exact,100.0
2494,Denis Cheryshev,2014/15,2014,Villarreal,26,1698,4,9,65,34,5.430410465225577,7.296612054109573,4,5.430410465225577,0.2878309433865147,0.3867462219492706,0.2120141342756183,0.4770318021201413,3.445229681978798,0.2878309433865147,F M S,Forward,1,0,24.0,576.0,10000000.0,16.11809565095832,exact,100.0
2571,Sergio Canales,2014/15,2014,Real Sociedad,36,2564,4,3,56,32,4.253075687214732,1.959999457933009,4,4.253075687214732,0.1492889281783642,0.0687987329227655,0.140405616224649,0.1053042121684867,1.965678627145086,0.1492889281783642,F M S,Forward,1,0,23.0,529.0,6000000.0,15.60727002719233,exact,100.0
2621,Sergi Darder,2014/15,2014,Malaga,34,2776,4,0,60,24,4.829602296464145,2.164819674566388,4,4.829602296464145,0.1565793251735493,0.0701850759045298,0.1296829971181556,0.0,1.9452449567723344,0.1565793251735493,M S,Midfielder,0,1,21.0,441.0,12000000.0,16.300417207752275,exact,100.0
4129,Toché,2014/15,2014,Deportivo La Coruna,25,979,4,1,20,4,4.208418998867273,0.3958273874595761,4,4.208418998867273,0.3868822368723744,0.0363886260177342,0.3677221654749744,0.0919305413687436,1.838610827374872,0.3868822368723744,F S,Forward,1,0,31.0,961.0,1000000.0,13.815510557964274,exact,100.0
1134,Mario Pasalic,2014/15,2014,Elche,31,2205,3,0,30,11,4.44716268312186,1.3959706146270037,3,4.44716268312186,0.1815168442090555,0.0569783924337552,0.1224489795918367,0.0,1.2244897959183674,0.1815168442090555,M S,Midfielder,0,1,19.0,361.0,4000000.0,15.201804919084164,exact,100.0
1520,Éver Banega,2014/15,2014,Sevilla,34,2194,3,3,35,43,1.930123969912529,5.156251294538379,3,1.930123969912529,0.0791755502698849,0.2115144104414102,0.1230628988149498,0.1230628988149498,1.4357338195077485,0.0791755502698849,M S,Midfielder,0,1,26.0,676.0,10000000.0,16.11809565095832,exact,100.0
2084,Fran Rico,2014/15,2014,Granada,31,2547,3,1,20,40,2.602925658226013,1.8934278953820467,1,1.116369605064392,0.0919761716687637,0.0669055793421218,0.1060070671378091,0.0353356890459364,0.7067137809187279,0.0394476892248901,M S,Midfielder,0,1,27.0,729.0,3000000.0,14.914122846632385,exact,100.0
2113,Víctor Sánchez,2014/15,2014,Espanyol,34,2576,3,3,23,18,2.3968170853331685,1.6413924051448705,3,2.3968170853331685,0.0837397273602426,0.0573467843412415,0.1048136645962732,0.1048136645962732,0.8035714285714285,0.0837397273602426,M S,Midfielder,0,1,27.0,729.0,4000000.0,15.201804919084164,exact,100.0
2125,Ander Capa,2014/15,2014,Eibar,34,2422,3,1,33,20,2.8578479941934347,2.241287076845765,3,2.8578479941934347,0.1061958379345207,0.0832848211874974,0.111478117258464,0.037159372419488,1.2262592898431048,0.1061958379345207,F M S,Forward,1,0,22.0,484.0,2000000.0,14.50865773852422,exact,100.0
2134,Saúl Berjón,2014/15,2014,Eibar,34,2414,3,7,55,43,3.441035544499755,5.985013026744127,3,3.441035544499755,0.128290471833048,0.2231363597377678,0.1118475559237779,0.2609776304888152,2.0505385252692627,0.128290471833048,F M S,Forward,1,0,28.0,784.0,2500000.0,14.73180128983843,exact,100.0
2166,Adrián Embarba,2014/15,2014,Rayo Vallecano,14,830,3,3,22,11,1.3547230139374733,1.1646332060918212,3,1.3547230139374733,0.1468976762100874,0.1262855283714023,0.3253012048192771,0.3253012048192771,2.385542168674699,0.1468976762100874,M S,Midfielder,0,1,22.0,484.0,1000000.0,13.815510557964274,exact,100.0
2253,Lucas Vázquez,2014/15,2014,Espanyol,33,2751,3,6,37,53,4.099908887408674,5.402851131744683,3,4.099908887408674,0.1341300617472848,0.1767563074725632,0.0981461286804798,0.1962922573609596,1.2104689203925845,0.1341300617472848,M S,Midfielder,0,1,23.0,529.0,5000000.0,15.424948470398377,exact,100.0
2271,Fernando Torres,2014/15,2014,Atletico Madrid,19,884,3,1,23,6,2.759656500071287,1.3512333258986473,3,2.759656500071287,0.2809605034009229,0.1375690037679618,0.3054298642533936,0.1018099547511312,2.3416289592760178,0.2809605034009229,F S,Forward,1,0,30.0,900.0,7000000.0,15.761420707019589,exact,100.0
2339,Charles,2014/15,2014,Celta Vigo,28,1098,3,1,28,14,5.74251408688724,1.4352815076708794,3,5.74251408688724,0.470697875974364,0.1176460252189245,0.2459016393442623,0.0819672131147541,2.295081967213115,0.470697875974364,F S,Forward,1,0,30.0,900.0,2000000.0,14.50865773852422,exact,100.0
2377,Javi Fuego,2014/15,2014,Valencia,35,3007,3,1,9,5,0.5582952918484807,1.0493710227310658,3,0.5582952918484807,0.0167098690609788,0.0314078457086118,0.0897904888593282,0.0299301629531094,0.2693714665779847,0.0167098690609788,M S,Midfielder,0,1,30.0,900.0,7500000.0,15.83041357850654,exact,100.0
2406,Mikel Rico,2014/15,2014,Athletic Club,36,2801,3,2,33,19,2.296624569222331,0.6947248140349984,3,2.296624569222331,0.0737937205390966,0.0223224681410745,0.0963941449482327,0.0642627632988218,1.0603355944305604,0.0737937205390966,M S,Midfielder,0,1,30.0,900.0,8000000.0,15.89495209964411,exact,100.0
2484,Iñigo Martínez,2014/15,2014,Real Sociedad,34,3030,3,0,20,5,2.567494177259505,0.5778575967997313,3,2.567494177259505,0.0762622032849358,0.0171640870336553,0.0891089108910891,0.0,0.5940594059405941,0.0762622032849358,D,Defender,0,0,23.0,529.0,12000000.0,16.300417207752275,exact,100.0
2563,Diego Mainz,2014/15,2014,Granada,23,1721,3,0,10,3,1.79935285076499,0.2452370701357722,3,1.79935285076499,0.0940974762166467,0.0128247160442879,0.156885531667635,0.0,0.5229517722254503,0.0940974762166467,D S,Defender,0,0,32.0,1024.0,1500000.0,14.22097566607244,exact,100.0
3683,Ivan Cavaleiro,2014/15,2014,Deportivo La Coruna,34,2399,3,3,41,36,4.144961875863373,2.448333702981472,3,3.4016848923638463,0.1555008623708643,0.0918507850222311,0.1125468945393914,0.1125468945393914,1.5381408920383493,0.1276163569457049,F M S,Forward,1,0,21.0,441.0,3500000.0,15.068273526459642,exact,100.0
4094,Diego Castro,2014/15,2014,Getafe,32,2268,3,0,39,21,3.781246937811374,1.4686740264296532,3,3.037968911230564,0.1500494816591815,0.05828071533451,0.119047619047619,0.0,1.5476190476190477,0.1205543218742287,F M S,Forward,1,0,32.0,1024.0,1500000.0,14.22097566607244,exact,100.0
4109,Edu Albácar,2014/15,2014,Elche,18,1438,3,3,14,13,1.3189607774838803,0.8740309029817581,2,0.5756827956065536,0.0825497009551802,0.0547029076970502,0.1877607788595271,0.1877607788595271,0.8762169680111266,0.0360302166930388,D S,Defender,0,0,35.0,1225.0,800000.0,13.592367006650065,exact,100.0
4157,Manu del Moral,2014/15,2014,Eibar,28,1703,3,1,46,12,2.9729767851531506,2.1744825430214405,3,2.9729767851531506,0.1571156257567725,0.1149168695666058,0.1585437463300059,0.0528479154433352,2.4310041103934235,0.1571156257567725,F M S,Forward,1,0,30.0,900.0,1500000.0,14.22097566607244,exact,100.0
1219,Luis Alberto,2014/15,2014,Malaga,15,572,2,1,19,16,2.3057725951075554,0.880165196955204,2,1.562495581805706,0.3627963873420979,0.1384875309894551,0.3146853146853147,0.1573426573426573,2.9895104895104896,0.2458472069274712,M S,Midfielder,0,1,22.0,484.0,2500000.0,14.73180128983843,exact,100.0
2064,Sergio Escudero,2014/15,2014,Getafe,30,2212,2,2,39,15,1.566278294660151,1.4671832099556923,2,1.566278294660151,0.0637274170521761,0.0596955193924106,0.081374321880651,0.081374321880651,1.5867992766726944,0.0637274170521761,D M S,Defender,0,0,25.0,625.0,3000000.0,14.914122846632385,exact,100.0
2073,Coke,2014/15,2014,Sevilla,22,1818,2,3,20,15,1.660992180928588,3.3594459630548954,2,1.660992180928588,0.082227335689534,0.1663092060918265,0.099009900990099,0.1485148514851485,0.99009900990099,0.082227335689534,D S,Defender,0,0,27.0,729.0,3500000.0,15.068273526459642,exact,100.0
2079,Rubén Rochina,2014/15,2014,Granada,19,1128,2,1,41,12,3.657433895394206,0.7823962941765785,2,3.657433895394206,0.2918165342069845,0.0624252362374929,0.1595744680851064,0.0797872340425532,3.271276595744681,0.2918165342069845,M S,Midfielder,0,1,23.0,529.0,1500000.0,14.22097566607244,exact,100.0
2081,Isaac Cuenca,2014/15,2014,Deportivo La Coruna,27,1482,2,2,29,16,2.288199061527848,1.1277902834117413,1,1.5449210796505213,0.1389594571778045,0.0684892884663,0.1214574898785425,0.1214574898785425,1.7611336032388665,0.0938211181974,M S,Midfielder,0,1,23.0,529.0,2500000.0,14.73180128983843,exact,100.0
2195,Mehdi Lacen,2014/15,2014,Getafe,30,2601,2,2,17,26,0.6226038057357073,0.7796162962913513,2,0.6226038057357073,0.0215433842815123,0.0269763424322266,0.0692041522491349,0.0692041522491349,0.5882352941176471,0.0215433842815123,M S,Midfielder,0,1,30.0,900.0,2000000.0,14.50865773852422,exact,100.0
2197,Pedro León,2014/15,2014,Getafe,25,1468,2,5,45,28,3.852155320346355,2.913926398381591,2,3.852155320346355,0.2361675605116975,0.1786467137972365,0.1226158038147139,0.3065395095367847,2.758855585831063,0.2361675605116975,M S,Midfielder,0,1,28.0,784.0,6000000.0,15.60727002719233,exact,100.0
2199,Pablo Sarabia,2014/15,2014,Getafe,35,2607,2,5,45,69,3.6835854947566986,7.429162478074431,2,3.6835854947566986,0.1271663577016121,0.2564728128219021,0.0690448791714614,0.1726121979286536,1.5535097813578826,0.1271663577016121,F M S,Forward,1,0,22.0,484.0,4000000.0,15.201804919084164,exact,100.0
2230,David Zurutuza,2014/15,2014,Real Sociedad,16,996,2,0,7,8,1.2346679167822003,0.5349254067987204,2,1.2346679167822003,0.1115663780224879,0.0483366331444626,0.180722891566265,0.0,0.6325301204819277,0.1115663780224879,M S,Midfielder,0,1,28.0,784.0,2500000.0,14.73180128983843,exact,100.0
2258,Pepe,2014/15,2014,Real Madrid,27,2223,2,2,12,12,0.5333890002220869,1.9452765118330717,2,0.5333890002220869,0.0215946963652666,0.0787561340823106,0.0809716599190283,0.0809716599190283,0.4858299595141701,0.0215946963652666,D S,Defender,0,0,31.0,961.0,15000000.0,16.523560759066484,exact,100.0
